     2042.8081089148     2026.4268563385     2010.0020350174
     2047.7172660169     2030.9018147312     2014.0143815828
     2001.8362303411     1984.3325306425     1966.7647627894
     1995.0132791225     1977.5115295999     1959.9520785744
     2003.2173664689     1986.1964583496     1969.1380509158
     1990.9195705160     1973.6008437524     1956.2364751303
     2010.8170517447     1993.6641791535     1976.4524987839
     2027.6089447155     2010.6678880018     1993.6674167261
     2019.8851823235     2002.8837502449     1985.8248427307
     2067.6666113096     2051.8366533163     2035.9605047445
     1991.2571248155     1974.3166263153     1957.3582882037
     1960.1943739574     1942.4222411280     1924.6114169819
     2018.8028596740     2001.6819228069     1984.5019727340
     2031.5300116458     2014.5111461059     1997.4266406890
     2019.0426918235     2001.8403181840     1984.5761060089
     2019.1327941014     2001.9965113760     1984.7987282905
     2021.6674281074     2004.7530804933     1987.7916308784
     1982.6634278545     1965.3312978306     1947.9727195225
     2008.5171758170     1991.8291955241     1975.1210393170
     2011.0008350986     1994.0716515992     1977.1064614791
     1988.5162633163     1970.7747373772     1952.9768131425
     1980.8388733070     1962.8049926772     1944.7009850964
     2007.1690109346     1989.7309056373     1972.2274038335
     1998.1437894621     1980.8433211255     1963.4981340952
     1921.3518064011     1902.8666742562     1884.3563071407
     2005.8930712309     1988.8648891541     1971.8011490714
     2048.9998562287     2032.4400639599     2015.8257544225
     1973.7973869078     1955.7820423393     1937.7099945361
     1998.1371161223     1980.4948811558     1962.7855438525
     2014.5837027022     1997.4120920474     1980.1803019381
     1965.0096761447     1946.8980349694     1928.7338217829
     1974.2034203969     1956.9972007511     1939.7543482035
     2018.1915752031     2001.4666514600     1984.7059500821
     1986.2077509807     1968.8700812531     1951.5016918039
     2010.0380333346     1992.8962560374     1975.7083770168
     2017.0635096104     2000.3604778034     1983.6097774045
     2049.9332375501     2033.2685884387     2016.5361673338
     1980.6823609066     1962.9202784729     1945.1044839230
     1998.0295277971     1980.9759475718     1963.8847068427
     1990.9768093104     1973.8957325129     1956.7731834607
     1948.1875137052     1929.8590123295     1911.4789071058
     1994.3397466129     1976.7767025837     1959.1560338395
     2037.1506783998     2020.1945210160     2003.1717820267
     2017.5592878304     2000.5829369267     1983.5596380719
     2050.3276136636     2034.0572616387     2017.7379645632
     2008.6883041661     1992.0003628686     1975.2902793820
     1936.2648189545     1918.0349681505     1899.7684339152
     1991.2149356188     1974.1622665343     1957.0632750785
     2012.4861413130     1995.1617164731     1977.7661673319
     2005.9720345459     1988.4716270451     1970.9025695800
     1989.2087464416     1971.4782748437     1953.6804401858
     1971.1989917737     1953.5945101401     1935.9342851920
     2023.7222426614     2006.8922860483     1990.0119764985
     2033.9745251838     2017.6195084425     2001.2329182683
     2045.1941169783     2028.8788776698     2012.5221769022
     1996.3748554729     1979.0705025987     1961.7132704330
     1974.4896492056     1956.5372939189     1938.5234254272
     1997.4507842906     1980.1123845221     1962.7223139292
     1991.3988387397     1973.9464618933     1956.4421217971
     1958.4049805331     1940.1871039989     1921.9104916708
     2005.6084965557     1988.4251186053     1971.1913825842
     2033.1457623494     2016.4747544890     1999.7522452519
     1989.4206891719     1972.0575185519     1954.6544558714
     1992.9200375469     1975.6536913548     1958.3418824687
     2003.2416442573     1985.9149834411     1968.5301010747
     1986.2058328811     1968.4991468482     1950.7288696716
     2008.2855474796     1990.9298070205     1973.5053353722
     1999.2049739531     1982.2146031971     1965.1761134819
     1962.9615866299     1945.3696253909     1927.7431144632
     1979.8624716366     1962.8192496797     1945.7553049525
     2051.7738132421     2035.8676659852     2019.9325131973
     2007.3044033324     1990.1371287860     1972.9202481357
     2004.0699779130     1986.6523430021     1969.1705235432
     2012.4426173024     1995.2639357677     1978.0152611692
     1970.0533618169     1952.0856565454     1934.0572936891
     1957.4533351956     1939.0594939213     1920.6014818197
     1982.6496982307     1964.8597014234     1947.0094052940
     1979.7021463084     1962.1627329984     1944.5789258395
     1967.1605405255     1949.1781140356     1931.1441260553
     2004.9132609772     1988.0019368559     1971.0365245186
     2049.0007372140     2032.2791108651     2015.4844171002
     1983.7372390762     1966.1226730655     1948.4577331400
     2030.1943625365     2013.7854386231     1997.3404663582
     2024.4346453321     2008.1778902972     1991.8877627178
     1945.9833136241     1928.1584717179     1910.2975700213
     1962.5562823420     1944.7548533772     1926.9084246921
     2018.3244727409     2001.2554267847     1984.1262432434
     1992.4055804380     1974.7518518456     1957.0269841125
     2012.4976405156     1995.0720049110     1977.5716372038
     2041.7827036634     2025.4820626001     2009.1270901336
     2021.1835433001     2004.4058168355     1987.5838390461
     1948.6574260956     1931.3141731566     1913.9625624731
     2015.2344414860     1998.7688475011     1982.2820861559
     2055.1568010496     2038.7977869913     2022.3807421773
     1985.7487168330     1967.9829026593     1950.1535975309
     1998.3939633719     1980.7833220276     1963.1051509535
     2063.9679089316     2047.8252473802     2031.6238038657
     1970.5402787748     1952.9783109712     1935.3827009307
     1947.2558106031     1929.6596524757     1912.0460546731
     2047.0509113200     2030.8677156564     2014.6434280970
     1989.9487867381     1972.4634281386     1954.9262211121
     1970.7493091406     1952.8006359026     1934.7956173688
     1998.5504256707     1981.2186226703     1963.8052309006
     2025.4560151611     2008.4213533875     1991.3105077530
     1948.0406042592     1929.4935215214     1910.8818211194
     1973.0709253540     1955.4761463319     1937.8416034815
     2059.9335303080     2044.1474695870     2028.3281005362
     2002.5216406783     1985.5057579075     1968.4528781643
     1968.9767980808     1951.3879546678     1933.7575609680
     2025.5565999758     2008.4673977109     1991.3058698058
     2023.8510692853     2006.8873243631     1989.8609466268
     1956.4327706143     1938.2856981729     1920.0895118206
     1983.3993668553     1965.5881102152     1947.7157230938
     2028.2397140679     2011.5767546823     1994.8641807587
     1969.0303449670     1951.2886334880     1933.5088994125
     1989.6107915854     1972.4109928290     1955.1829606475
     2048.6369424621     2032.1408890440     2015.5926091893
     2017.2773365119     2000.3681953110     1983.4090806183
     1972.6696646504     1954.6741902235     1936.6201204630
     2002.8589828121     1985.4288248687     1967.9367983435
     2020.7712116551     2003.9197429081     1987.0171679911
     1969.6226999767     1951.9003409370     1934.1300250053
     1963.6385467863     1945.8047908560     1927.9328009889
     2025.8427190651     2008.9457479068     1991.9934988964
     2036.0732558037     2019.3588943342     2002.5933684252
     1982.3673567335     1964.9750796103     1947.5531746311
     2032.4375049207     2015.5511271068     1998.6066296826
     1994.0724882683     1976.8450242288     1959.5780473231
     1952.2978770028     1934.1188537304     1915.8915378428
     1973.4496638109     1955.9069903273     1938.3161544510
     2031.0904151567     2014.4412284490     1997.7423138196
     1985.3513369419     1967.9902296996     1950.5868602265
     1980.5282373960     1963.3048734007     1946.0452555188
     2051.3448780276     2035.2226438878     2019.0701377642
     2039.8045127164     2023.5280441379     2007.2144190574
     1973.4695302204     1955.9194251195     1938.3384134541
     1992.5922787267     1974.9873984585     1957.3260728321
     2007.4786280855     1990.0686147647     1972.5926164210
     1955.3429053305     1936.8498119084     1918.2873092532
     1988.9902501433     1971.4510007880     1953.8589757917
     2031.9313419061     2015.1361108862     1998.2835328969
     1975.4472671677     1957.9521082796     1940.4240512348
     2003.6760695643     1986.8621786149     1970.0166515036
     2059.1276714906     2043.2435003078     2027.3290269616
     2015.8281563890     1999.3979804179     1982.9404194329
     1974.7916625676     1957.1889644389     1939.5409139857
     1995.5287173407     1978.0748600899     1960.5632601996
     1989.1309078764     1971.2922476293     1953.3846833096
     1964.2272038410     1945.9630330747     1927.6284527918
     1974.0030322772     1956.2723058618     1938.4952133582
     1998.0592545092     1980.6417411367     1963.1572483348
     1993.3585394354     1976.0241770840     1958.6423543962
     2004.9417617276     1987.6120795747     1970.2274047033
     2020.1383379283     2003.3822519039     1986.5752971092
     1987.3111963204     1969.9132240527     1952.4716943498
     1956.1237678572     1938.3634631997     1920.5652904352
     2011.1379433555     1994.4799033487     1977.7873153544
     2014.0506072119     1997.4049368683     1980.7121363953
     1985.5422328946     1968.5352659832     1951.5028412119
     2017.1127732828     2000.3915381294     1983.6349710401
     2052.6741349120     2036.4335043022     2020.1479047304
     2004.0484773921     1986.9847813222     1969.8766614697
     2007.3557921946     1989.9383389248     1972.4556575281
     1987.3429739541     1969.8114080291     1952.2147062612
     1977.3772945021     1959.2106202011     1940.9617942577
     1933.8148556107     1914.9295920789     1895.9747756174
     1949.9579559044     1931.4351313396     1912.8292145989
     2018.8506935233     2001.5624633745     1984.2048922806
     1964.7095441601     1946.8156833037     1928.8812473918
     2008.0635105773     1991.1956343079     1974.2950953180
     2073.6410567508     2057.9409040849     2042.1963488378
     2007.7433152899     1991.1048742688     1974.4506246314
     1968.3245497711     1950.9898795237     1933.6231360897
     2025.7122950009     2009.2323956557     1992.7092985594
     2021.9747154118     2004.8429585460     1987.6408811446
     1945.9713621015     1927.5998738612     1909.1619549053
     1982.8815527063     1964.9971158562     1947.0433886552
     2020.9530967528     2003.9575495668     1986.9057050268
     2009.7922868368     1992.8772409134     1975.9258171955
     1988.4733350453     1970.9365531096     1953.3529049141
     2074.1495474296     2058.1051931841     2042.0005934202
     2020.5263580008     2003.5641818141     1986.5479651090
     1941.0815506123     1922.7308579624     1904.3399401134
     2019.4808941489     2002.5197142291     1985.5033885494
     2024.7596490952     2007.6296574931     1990.4244404277
     1949.4466930463     1931.1608093382     1912.8170237892
     1974.2389299417     1956.2326681102     1938.1634918701
     2045.5570285228     2029.3088738787     2013.0192336083
     2008.6433529755     1991.6905691109     1974.7024079756
     1960.2859102294     1942.3667371670     1924.4124961022
     2036.5678350019     2019.9349783072     2003.2518168721
     2029.9965150080     2013.0345567290     1996.0094659106
     1956.7365523717     1938.6737467365     1920.5686585306
     1979.4082215300     1961.4707938753     1943.4724934949
     2001.4281813999     1984.0417362305     1966.5930178151
     1959.4983962094     1941.1784643533     1922.7949995282
     1949.7654220719     1931.2802508063     1912.7380527398
     2055.3581591951     2039.0533623931     2022.6936789226
     2031.0917943896     2014.2043765974     1997.2648019577
     1961.8852133936     1943.9529205906     1925.9844092303
     2008.4406400406     1991.2639243105     1974.0381697994
     2040.2346640054     2023.6919842327     2007.0989170406
     1977.3175943255     1959.7003922012     1942.0425975988
     1974.5890614576     1956.7924993965     1938.9417593619
     2046.3347689866     2030.0053816124     2013.6320570430
     2003.3228152868     1986.0810774524     1968.7911187859
     1961.6451029027     1943.9180159405     1926.1557652326
     2027.4237941289     2010.7017076808     1993.9290285857
     2026.9398834301     2010.0662804212     1993.1404326807
     1949.4382005444     1931.2228913502     1912.9688980093
     1988.4977108618     1970.8572112393     1953.1578159172
     2066.2224460938     2050.2013014298     2034.1309376970
     1962.4824822880     1944.4733708069     1926.4065586767
     1935.8397726420     1917.0699193668     1898.2413313924
     2013.8017944924     1996.6908522162     1979.5160526149
     2001.5553394876     1984.1299453077     1966.6401783133
     1976.7729104035     1959.3004957041     1941.7849840227
     2017.5682316509     2000.6610329515     1983.7083653898
     2029.8990481454     2013.7481605449     1997.5752438039
     1956.4190711715     1939.2117795301     1921.9908758786
     1991.2753748956     1974.1948596276     1957.0909577796
     2036.5019248242     2019.9154941501     2003.2814859213
     1997.9274432426     1980.2920418467     1962.5916174786
     1959.8350615504     1941.6668248122     1923.4336175254
     1984.9572409997     1967.2727601504     1949.5132481971
     1978.4229029638     1960.6447601976     1942.8074723728
     1943.0483882721     1924.6664012226     1906.2371019935
     2002.5319640566     1985.5198064848     1968.4730366745
     2046.4247816812     2030.2645478415     2014.0688482636
     1996.0226945736     1978.5327727152     1960.9889931931
     2001.5297758601     1984.1658220807     1966.7501108132
     2008.1421033726     1990.7677494625     1973.3302545131
     1990.0471650742     1972.4843245904     1954.8690556846
     1962.6903289293     1944.9174964456     1927.1002898646
     1991.9090891873     1974.2376394991     1956.5024987313
     1995.3553026888     1978.0669518622     1960.7316903046
     1976.3137446851     1958.5135151793     1940.6636143877
     1992.0831473193     1974.8321499795     1957.5293150426
     2018.4691510116     2001.3428816980     1984.1603729296
     1995.9602417523     1978.4418365990     1960.8722413473
     1980.2163592115     1962.8047779828     1945.3630471086
     1980.0370864585     1962.6191282086     1945.1586731346
     1970.5912506239     1953.1175302768     1935.6102203755
     1976.4418649712     1958.7852200770     1941.0855498570
     2009.7449460203     1992.5445464397     1975.2936122262
     2017.2299661998     2000.0919421700     1982.8940164772
     2024.2168003302     2007.3147990699     1990.3578230435
     2002.2119933264     1985.0785618073     1967.9008645177
     1984.7906285356     1967.1256996419     1949.4026863170
     1972.9524373714     1955.2259261708     1937.4522941681
     1970.0638264151     1952.2680790329     1934.4256410698
     2016.6997196753     1999.5130101498     1982.2632627633
     2017.9758084345     2000.9234055772     1983.8150424263
     2000.8370661755     1983.5474127073     1966.2014282486
     2020.8364358440     2003.9480085457     1987.0043873473
     2039.8062291608     2023.3457690928     2006.8403228071
     2021.5415345527     2005.1005091859     1988.6342271488
     2003.7885082014     1987.0748107364     1970.3299547258
     1990.8242186980     1973.4377089014     1955.9982607746
     1965.9066154418     1948.1178047582     1930.2887319037
     1994.6525888643     1977.3232212608     1959.9496900580
     2002.8610354034     1985.5024421431     1968.0879204206
     1993.6967958230     1976.1191006408     1958.4794115525
     2009.5124564156     1992.1219825337     1974.6681114600
     2037.0694325772     2020.4323682133     2003.7417159404
     2021.7017647010     2004.7121187201     1987.6701159457
     1955.4348758841     1937.9056455547     1920.3458801519
     1975.5715133608     1958.6424705120     1941.6786717153
     2022.8783589867     2006.4946107268     1990.0657831583
     1976.6225999952     1959.0961747347     1941.5268439022
     1992.2137508817     1974.7009122656     1957.1323704946
     2030.1552263728     2013.5038460636     1996.8023293901
     2015.8020122458     1998.7648399990     1981.6753192599
     2005.7509681960     1988.7289778749     1971.6676558565
     2003.9593910676     1986.7006269997     1969.3866083364
     1978.3018436658     1960.4445907754     1942.5254131645
     1921.3541827015     1902.1675844368     1882.9043028618
     1974.5273363362     1956.2818308519     1937.9568487286
     2000.9088811254     1983.2834105489     1965.5830875108
     1985.2799190822     1967.3920359888     1949.4357559538
     1981.8103497797     1964.5225508446     1947.2015028837
     2036.0637829211     2019.7852512916     2003.4782335303
     2047.6185276408     2031.8290091709     2016.0287395263
     1990.2657586591     1973.4731323151     1956.6600703353
     2023.3123166919     2006.4290233813     1989.5028037802
     2005.6606418729     1988.2828832758     1970.8413601741
     1961.9252430549     1943.4285325894     1924.8505550888
     1937.0817916829     1918.2332390417     1899.2970750706
     1963.9910659467     1945.7608969281     1927.4650014235
     1994.2030612580     1976.5710096991     1958.8676999119
     1979.1724550376     1961.5022075014     1943.7900178796
     2013.5896274843     1996.6675556062     1979.7074851389
     2034.3223119919     2017.9901994623     2001.6223670337
     2005.0396069524     1987.8484593068     1970.6110207926
     1980.0324280769     1962.3690155639     1944.6561140550
     2021.4257792262     2004.4923021390     1987.5014988343
     1972.1863638951     1954.6810695008     1937.1254042859
     1934.5225813104     1916.3431448045     1898.1257417182
     1982.6122631782     1964.8895139537     1947.1152879457
     2017.8589558962     2000.9705382132     1984.0383886899
     2023.7016461149     2006.8315153289     1989.9152847969
     2034.8441974480     2018.0986177301     2001.2995298231
     2032.3735839646     2015.8208587511     1999.2194626213
     1994.6880685031     1977.0025386338     1959.2491045947
     1960.5775976687     1942.3994469064     1924.1662322664
     1987.3329747432     1969.6558098714     1951.9127086630
     2007.8590952860     1990.7287724960     1973.5331009660
     1935.2523531128     1917.2353048581     1899.1809234580
     2008.9945640845     1992.2158648328     1975.4032356630
     2058.8897513328     2043.0108332999     2027.0981507376
     2024.5992867176     2007.8186269528     1990.9937150950
     2000.0817119378     1982.8365124251     1965.5499123319
     2018.3932046218     2001.2868516672     1984.1216543600
     2000.7846469975     1983.3976149174     1965.9536731596
     1915.5748839422     1896.1995607115     1876.7482372984
     1952.8722958103     1934.2158621641     1915.4708807991
     1978.0352232222     1960.0610474553     1942.0171733915
     1984.3365694768     1966.6013225386     1948.8032155317
     2051.0384730370     2034.5518272313     2018.0110416010
     2073.5215225072     2057.6474275708     2041.7290498213
     2011.2284316470     1994.5371392128     1977.8236987907
     1954.6435480244     1937.0466875664     1919.4293106940
     2016.1906318350     1999.5468570176     1982.8662274086
     1985.5469136587     1968.2054665591     1950.8163096989
     1964.9818088581     1947.0885127330     1929.1376438128
     1971.3475649109     1953.2114844588     1935.0116139056
     2012.9588703075     1996.0170463184     1979.0315409901
     2023.6925608657     2006.9992962225     1990.2707137169
     2029.9546815240     2013.6150456381     1997.2531933657
     2021.2698044345     2004.5131324049     1987.7188566142
     1991.4614273027     1974.0415712296     1956.5786056364
     1998.7745007835     1981.3297565197     1963.8292441670
     1969.3874787564     1951.0743925358     1932.6849391115
     1969.7333964162     1951.5139850607     1933.2200097561
     1977.4482699931     1959.2670377120     1941.0089463391
     2014.3952512899     1997.2661293843     1980.0821294469
     2046.3216390439     2030.0233463603     2013.6856571587
     2024.5722667172     2008.2949517313     1992.0041173419
     1992.7070619045     1975.8768596535     1959.0266704110
     2006.7408692590     1989.7005646900     1972.6184890173
     2024.2970071863     2007.5168830498     1990.6830235289
     2001.7260873703     1984.2945227634     1966.7951454185
     1960.6739726739     1942.2972762688     1923.8477947023
     1974.1738516263     1956.1966743992     1938.1573258245
     2001.5305256164     1984.0977153062     1966.6069275682
     2015.3927093730     1998.6581424220     1981.8914167381
     2038.1363598336     2021.6516980418     2005.1249143401
     2017.9630668960     2001.3674325690     1984.7442574380
     2022.8478437251     2006.1270874016     1989.3689368821
     2023.9276323634     2006.9936715868     1990.0068798164
     1992.8540511815     1975.3748223773     1957.8411379879
     1963.8116075251     1945.5767249766     1927.2740958882
     1972.2602714190     1954.4012361899     1936.4854050730
     2003.7971312398     1986.4177272255     1968.9797659064
     2003.4159411179     1986.2402154889     1969.0150496197
     1999.4131275425     1982.2813051192     1965.1115559212
     1994.6089594925     1977.2426933865     1959.8344513203
     2002.9162903084     1985.8980871215     1968.8454296565
     1996.9437859085     1979.4780592632     1961.9525115911
     1987.5316076189     1969.6299833124     1951.6592753567
     1947.5666004664     1928.7498360744     1909.8533164429
     1960.7829919397     1942.3622087928     1923.8727203170
     2002.7720002981     1985.4220077229     1968.0151463730
     1995.6658803721     1978.1307739337     1960.5388614641
     2006.1912806563     1989.2649736250     1972.3045722413
     2027.3221350088     2010.7432757725     1994.1305975682
     2062.9806711668     2047.0148464978     2031.0080593030
     2018.8225972050     2002.0690556753     1985.2764343205
     2005.1425321042     1987.7004986607     1970.1955218460
     1979.8984295941     1961.9792944756     1943.9930875068
     1966.5441653947     1948.1749597554     1929.7317220220
     1983.2826467331     1965.4870836738     1947.6341958910
     2002.2773708590     1984.9385110383     1967.5490698669
     1983.6910979233     1966.1112137609     1948.4830498508
     1998.6503581482     1981.6128795352     1964.5454055740
     2005.9843942337     1988.9625662885     1971.8937705937
     2027.0664000318     2010.2501934382     1993.3776833874
     2008.7744873005     1991.2734681753     1973.7035807769
     1968.6833211153     1950.4708601547     1932.1900459972
     1992.1057303165     1974.9537388939     1957.7467189817
     1991.3874846298     1974.4542698545     1957.4816123746
     1983.5517276721     1966.9262909372     1950.2877060713
     2033.2486492228     2017.2637354280     2001.2421310955
     2049.2516922674     2033.2622801673     2017.2414509709
     2057.7440354864     2041.9010691179     2026.0222804216
     2074.8326449047     2059.2308380501     2043.5869089496
     2043.2016447350     2027.3225053172     2011.4256962333
     1959.4356067991     1941.4873615567     1923.4867194107
     1978.0610546605     1960.4849187514     1942.8549917618
     2024.1508863592     2007.0478800497     1989.8764974928
     2004.1142839855     1986.7926277204     1969.4102199920
     1976.9450886344     1959.4291164619     1941.8721460628
     2014.9088565273     1998.0053503583     1981.0558755586
     2041.8906151130     2025.8009430895     2009.6799977145
     2011.5883059017     1994.7932438827     1977.9656927533
     2039.3919081156     2022.9314705581     2006.4233198017
     2008.0671942078     1990.8901706946     1973.6588073293
     1986.9221244436     1968.9861008354     1950.9770092174
     1959.8772843901     1941.5434088277     1923.1401169050
     1970.0269573872     1951.9372165881     1933.7701983019
     1964.1411037646     1945.9986982086     1927.7923805306
     1961.3605193614     1943.1480772573     1924.8750029589
     2047.2050598568     2030.5455595397     2013.8249586878
     2044.7337864414     2028.4359967212     2012.0924449119
     1981.8242427778     1964.2955720455     1946.7225229910
     1991.9409696325     1974.7471591454     1957.5153762757
     2020.5776900542     2003.7556819844     1986.8860602264
     1982.4662620998     1965.0078844370     1947.4960738997
     1996.6171102473     1979.4921856861     1962.3144237710
     2033.8756736163     2016.9679767301     1999.9929255603
     1993.4022488299     1975.9559114327     1958.4488216209
     2006.5736435950     1989.4235800369     1972.2164050756
     2060.2970732754     2044.1696487319     2027.9892503751
     2066.4312171279     2050.5232783138     2034.5692385335
     2015.4652062791     1998.5096912043     1981.5062933971
     2051.1500208811     2034.9380964752     2018.6792606228
     2006.2615658088     1988.9436768615     1971.5635941418
     1961.9348571865     1943.8152149405     1925.6345773076
     1987.4581206678     1969.8815047682     1952.2406678811
     2025.3498226528     2008.3183114949     1991.2196760807
     2018.6608982086     2001.7862878234     1984.8590766520
     2027.0171598993     2010.2653722438     1993.4586436470
     2030.1058091197     2014.0476805004     1997.9744703049
     1984.4555762392     1967.3503876513     1950.2115664694
     2009.5953224226     1993.3711061628     1977.1286281956
     2031.9547679021     2015.3481189528     1998.6872465690
     1992.6878522550     1974.9755453767     1957.1938761929
     1937.1437075776     1918.3946424290     1899.5769964805
     1969.2826718870     1951.3913263924     1933.4237646876
     1995.2476143786     1977.9026219953     1960.4934571324
     2009.3385479305     1992.1264891733     1974.8553659608
     2001.2936342527     1984.2084609219     1967.0794428680
     2011.7102575520     1995.2301858565     1978.7263915482
     2036.8717924646     2020.8136898668     2004.7346649470
     1984.8716543273     1967.4407963129     1949.9651059412
     2000.0974909177     1982.8010893211     1965.4488442607
     1994.2620282291     1976.6564891574     1958.9817983575
     2005.7690750098     1988.4793868371     1971.1271497024
     1983.8049061846     1966.1761294984     1948.4951687679
     1974.3802295249     1956.9822221345     1939.5267110717
     1970.3765921179     1952.4693167795     1934.4973291186
     1977.3576320706     1959.6404510612     1941.8700981117
     2036.7554034098     2019.8739248737     2002.9236478188
     2031.3404123115     2014.4989667438     1997.5987886904
     1970.1256591777     1952.4110760949     1934.6547910337
     1941.4787748178     1923.1328483621     1904.7424167080
     1998.2950692875     1981.8113063958     1965.3114374121
